orden_nro,estado,finalizada,entrega,cliente,cuit,fecha_emision,fecha_entrega,deposito_origen,responsable,linea,id_articulo,codigo,articulo,marca,cantidad,cant_entregada,pendiente,um,precio,monto_pendiente,notas,notas_linea
300042555,Confirmada,False,Pendiente,LONGHI MARCELO,20-143077611-4,29/06/2026,26/06/2026,Depósito Terminado,pu-nea,13,PU595NENENE5,q3-7312-892574/03,PUMA 2574-03 Sport 3P Ne/Ne/Ne 5,Puma,12.0000,0.0000,12.0000,uni,7179.0000,86148.00000000,30 dias 8% emb 1 y emb 3,
300042555,Confirmada,False,Pendiente,LONGHI MARCELO,20-143077611-4,29/06/2026,26/06/2026,Depósito Terminado,pu-nea,14,PU7940BLGMNE5,r15-907940-03,Puma 7940-03 Crew Sock Light Bl/Gm/Ne 5,Puma,12.0000,0.0000,12.0000,uni,8717.5000,104610.00000000,30 dias 8% emb 1 y emb 3,
300042555,Confirmada,False,Pendiente,LONGHI MARCELO,20-143077611-4,29/06/2026,26/06/2026,Depósito Terminado,pu-nea,15,PU8393NENENE4,r4-938393-02,Puma 8393-02 Unisex New Quarter 3P Ne/Ne/Ne 4,Puma,6.0000,0.0000,6.0000,uni,7435.4000,44612.40000000,30 dias 8% emb 1 y emb 3,
300042555,Confirmada,False,Pendiente,LONGHI MARCELO,20-143077611-4,29/06/2026,26/06/2026,Depósito Terminado,pu-nea,16,PU8393NENENE5,r4-938393-02,Puma 8393-02 Unisex New Quarter 3P Ne/Ne/Ne 5,Puma,6.0000,0.0000,6.0000,uni,7435.4000,44612.40000000,30 dias 8% emb 1 y emb 3,
300042555,Confirmada,False,Pendiente,LONGHI MARCELO,20-143077611-4,29/06/2026,26/06/2026,Depósito Terminado,pu-nea,17,PU8022BLBLBL6,y1-888022/01,Puma 8022-01 Sport XL Px3 Bl/Bl/Bl 6,Puma,6.0000,0.0000,6.0000,uni,7179.0000,43074.00000000,30 dias 8% emb 1 y emb 3,
300042555,Confirmada,False,Pendiente,LONGHI MARCELO,20-143077611-4,29/06/2026,26/06/2026,Depósito Terminado,pu-nea,18,PU8022NEGMBL6,y2-888022/02,Puma 8022-02 Sport XXL Px3 Ne/Gm/Bl 6,Puma,6.0000,0.0000,6.0000,uni,7179.0000,43074.00000000,30 dias 8% emb 1 y emb 3,
300042555,Confirmada,False,Pendiente,LONGHI MARCELO,20-143077611-4,29/06/2026,26/06/2026,Depósito Terminado,pu-nea,19,SEPU56BLNE4,z15-950056-01,Puma 950056-01 Traction Crew Sock 1P Blanco/Negro 4,Puma,6.0000,0.0000,6.0000,par,6153.4000,36920.40000000,30 dias 8% emb 1 y emb 3,
300042555,Confirmada,False,Pendiente,LONGHI MARCELO,20-143077611-4,29/06/2026,26/06/2026,Depósito Terminado,pu-nea,20,SEPU56NEBL4,z15-950056-03,Puma 950056-03 Traction Crew Sock 1P Negro/Blanco 4,Puma,6.0000,0.0000,6.0000,par,6153.4000,36920.40000000,30 dias 8% emb 1 y emb 3,
300042555,Confirmada,False,Pendiente,LONGHI MARCELO,20-143077611-4,29/06/2026,26/06/2026,Depósito Terminado,pu-nea,21,SEPU56BLNE5,z16-950056-01,Puma 950056-01 Traction Crew Sock 1P Blanco/Negro 5,Puma,6.0000,0.0000,6.0000,par,6153.4000,36920.40000000,30 dias 8% emb 1 y emb 3,
300042555,Confirmada,False,Pendiente,LONGHI MARCELO,20-143077611-4,29/06/2026,26/06/2026,Depósito Terminado,pu-nea,22,SEPU56NEBL5,z16-950056-03,Puma 950056-03 Traction Crew Sock 1P Negro/Blanco 5,Puma,6.0000,0.0000,6.0000,par,6153.4000,36920.40000000,30 dias 8% emb 1 y emb 3,
300042562,Confirmada,False,Pendiente,Marathon,,02/07/2026,02/07/2026,Depósito Terminado,pu-noa,1,PU7944NENE5,e3-907944-01,Puma 7944-01 Crew Heritage 2P Ne/Ne 5,Puma,354.0000,0.0000,354.0000,uni,6666.2000,2359834.80000000,,"<Notas>
  <Nota>
    <CUIT />
    <Cliente>Marathon</Cliente>
    <Direccion />
    <Telefono />
    <Expreso />
    <DireccionExpreso />
    <Notas />
  </Nota>
</Notas>"
300042562,Confirmada,False,Pendiente,Marathon,,02/07/2026,02/07/2026,Depósito Terminado,pu-noa,2,PU7944BLBL5,e3-907944-02,Puma 7944-02 Crew Heritage 2P Bl/Bl 5,Puma,354.0000,0.0000,354.0000,uni,6666.2000,2359834.80000000,,
300042562,Confirmada,False,Pendiente,Marathon,,02/07/2026,02/07/2026,Depósito Terminado,pu-noa,3,PU7953NEM45,e5-907953-01,Puma 7953-01 BWT LIFESTYLE Q Ne/M4 5,Puma,288.0000,0.0000,288.0000,uni,4717.5000,1358640.00000000,,
300042562,Confirmada,False,Pendiente,Marathon,,02/07/2026,02/07/2026,Depósito Terminado,pu-noa,4,PU7953RSM44,e5-907953-04,Puma 7953-04 BWT LIFESTYLE Q Rs/M4 4,Puma,288.0000,0.0000,288.0000,uni,4717.5000,1358640.00000000,,
300042562,Confirmada,False,Pendiente,Marathon,,02/07/2026,02/07/2026,Depósito Terminado,pu-noa,5,PU1015NENENE4,o0-906978/03,Puma 6978-03 Quarter 3P Ne/Ne/Ne 4,Puma,396.0000,0.0000,396.0000,uni,6666.2000,2639815.20000000,,
300042562,Confirmada,False,Pendiente,Marathon,,02/07/2026,02/07/2026,Depósito Terminado,pu-noa,6,PU681NENENE5,o2-906978/03,PUMA 6978-03 Quarter 3P  Ne/Ne/Ne 5,Puma,396.0000,0.0000,396.0000,uni,6666.2000,2639815.20000000,,
300042562,Confirmada,False,Pendiente,Marathon,,02/07/2026,02/07/2026,Depósito Terminado,pu-noa,7,PU1015RSBLGM4,o4-906978/08,Puma 6978-08 Quarter 3P Rs/Bl/Gm 4,Puma,252.0000,0.0000,252.0000,uni,6666.2000,1679882.40000000,,
300042562,Confirmada,False,Pendiente,Marathon,,02/07/2026,02/07/2026,Depósito Terminado,pu-noa,8,PU1015BLGMMN4,o4-906978/13,Puma 6978-13 Quarter 3P Bl/Gm/Mn 4,Puma,210.0000,0.0000,210.0000,uni,6666.2000,1399902.00000000,,
300042562,Confirmada,False,Pendiente,Marathon,,02/07/2026,02/07/2026,Depósito Terminado,pu-noa,9,PU1025BLNEGM4,o7-906807/15,Puma 6807-15 Inv. Sneaker 3P Bl/Ne/Gm 4,Puma,390.0000,0.0000,390.0000,uni,6153.4000,2399826.00000000,,
300042562,Confirmada,False,Pendiente,Marathon,,02/07/2026,02/07/2026,Depósito Terminado,pu-noa,10,PU504BLNEGM5,p1-906807/15,PUMA 6807-15 Inv. Sneakers 3P Bl/Ne/Gm 5,Puma,390.0000,0.0000,390.0000,uni,6153.4000,2399826.00000000,,
300042562,Confirmada,False,Pendiente,Marathon,,02/07/2026,02/07/2026,Depósito Terminado,pu-noa,11,PU1025AOAEMN5,p4/906807/16,Puma 6807-16 Inv. Sneaker 3P Ao/Ae/Mn 5,Puma,318.0000,0.0000,318.0000,uni,6153.4000,1956781.20000000,,
300042562,Confirmada,False,Pendiente,Marathon,,02/07/2026,02/07/2026,Depósito Terminado,pu-noa,12,PU1025TUVEVI4,p5-906807-79,Puma 6807-79 Inv. Sneaker 3P Tu/Ve/Vi 4,Puma,318.0000,0.0000,318.0000,uni,6153.4000,1956781.20000000,,
300042562,Confirmada,False,Pendiente,Marathon,,02/07/2026,02/07/2026,Depósito Terminado,pu-noa,13,PU595BLBLBL5,q1-7312-892574/01,PUMA 6110-01 Sport 3P Bl/Bl/Bl 5,Puma,240.0000,0.0000,240.0000,uni,7179.0000,1722960.00000000,,
300042562,Confirmada,False,Pendiente,Marathon,,02/07/2026,02/07/2026,Depósito Terminado,pu-noa,14,PU595GMM4NE5,q2-7312-892574/02,PUMA 2574-02 Sport 3P Gm/M4/Ne 5,Puma,276.0000,0.0000,276.0000,uni,7179.0000,1981404.00000000,,
300042562,Confirmada,False,Pendiente,Marathon,,02/07/2026,02/07/2026,Depósito Terminado,pu-noa,15,PU595NENENE5,q3-7312-892574/03,PUMA 2574-03 Sport 3P Ne/Ne/Ne 5,Puma,276.0000,0.0000,276.0000,uni,7179.0000,1981404.00000000,,
300042562,Confirmada,False,Pendiente,Marathon,,02/07/2026,02/07/2026,Depósito Terminado,pu-noa,16,PU6512BLGRNE5,u1-6512-892576/01,PUMA 2576-01 Unisex Sneakers Half Terry 3P Bl/Gr/Ne 5,Puma,300.0000,0.0000,300.0000,uni,6922.6000,2076780.00000000,,
300042562,Confirmada,False,Pendiente,Marathon,,02/07/2026,02/07/2026,Depósito Terminado,pu-noa,17,PU6512FUGRBL5,u3-6512-892576/02,Puma 2576-02 Unisex Sneakers Half Terry 3P Fu/Gr/Bl 5,Puma,300.0000,0.0000,300.0000,uni,6922.6000,2076780.00000000,,
300042567,Confirmada,False,Pendiente,MERSAN,,06/07/2026,06/07/2026,Depósito Terminado,pu-raul2,1,PU3765NENEGM5,r1-883765/02,PUMA 3765-02 Lifestyle Sock 3P Ne/Ne/Gm 5,Puma,72.0000,0.0000,72.0000,uni,7691.8000,553809.60000000,Entregar como siempre,"<Notas>
  <Nota>
    <CUIT />
    <Cliente>MERSAN</Cliente>
    <Direccion />
    <Telefono />
    <Expreso />
    <DireccionExpreso />
    <Notas>Entregar como siempre</Notas>
  </Nota>
</Notas>"
300042567,Confirmada,False,Pendiente,MERSAN,,06/07/2026,06/07/2026,Depósito Terminado,pu-raul2,2,PU3765BLBLGM5,r1-883765/03,PUMA 3765-03 Lifestyle Sock 3P Bl/Bl/Gm 5,Puma,36.0000,0.0000,36.0000,uni,7691.8000,276904.80000000,Entregar como siempre,
300042563,Confirmada,False,Pendiente,Paco Garcia,,02/07/2026,02/07/2026,Depósito Terminado,pu-noa,1,PU1315RSCH3,b2-1315-892570/03,PUMA 3340-43 Kids inv. Sneakers 2P Rs/Ch 3,Puma,36.0000,0.0000,36.0000,uni,4102.1000,147675.60000000,,"<Notas>
  <Nota>
    <CUIT />
    <Cliente>Paco Garcia</Cliente>
    <Direccion />
    <Telefono />
    <Expreso />
    <DireccionExpreso />
    <Notas />
  </Nota>
</Notas>"
300042563,Confirmada,False,Pendiente,Paco Garcia,,02/07/2026,02/07/2026,Depósito Terminado,pu-noa,2,PU1315NENE3,b3-1315-892570/04,PUMA 2570-04 Kids inv. Sneakers 2P Ne/Ne 3,Puma,36.0000,0.0000,36.0000,uni,4102.1000,147675.60000000,,
300042563,Confirmada,False,Pendiente,Paco Garcia,,02/07/2026,02/07/2026,Depósito Terminado,pu-noa,3,PU1315AZCE3,b4-1315-892570/01,Puma 3340-16 Kids inv. Sneakers 2P Az/Ce 3,Puma,36.0000,0.0000,36.0000,uni,4102.1000,147675.60000000,,
300042563,Confirmada,False,Pendiente,Paco Garcia,,02/07/2026,02/07/2026,Depósito Terminado,pu-noa,4,PU2392BLBL3,d1-2392-907959/02,Puma 7959-02 Separate Tees Bl/Bl 3,Puma,36.0000,0.0000,36.0000,uni,4358.5000,156906.00000000,,
300042563,Confirmada,False,Pendiente,Paco Garcia,,02/07/2026,02/07/2026,Depósito Terminado,pu-noa,5,PU7944NENE5,e3-907944-01,Puma 7944-01 Crew Heritage 2P Ne/Ne 5,Puma,60.0000,0.0000,60.0000,uni,6666.2000,399972.00000000,,
300042563,Confirmada,False,Pendiente,Paco Garcia,,02/07/2026,02/07/2026,Depósito Terminado,pu-noa,6,PU7947RSGR4,j3-907947-04,Puma 7947-04 BWT SNEAKER Rs/Gr 4,Puma,84.0000,0.0000,84.0000,uni,5217.7000,438286.80000000,,
300042563,Confirmada,False,Pendiente,Paco Garcia,,02/07/2026,02/07/2026,Depósito Terminado,pu-noa,7,PU6800NENE4,k6-906800/01,Puma 6800-01 Cushioned Sneaker Px2 Ne/Ne 4,Puma,12.0000,0.0000,12.0000,uni,4871.3000,58455.60000000,,
300042563,Confirmada,False,Pendiente,Paco Garcia,,02/07/2026,02/07/2026,Depósito Terminado,pu-noa,8,PU6800NENE5,k69-906800/01,Puma 6800-01 Cushioned Sneaker Px2 Ne/Ne 5,Puma,24.0000,0.0000,24.0000,uni,4871.3000,116911.20000000,,
300042563,Confirmada,False,Pendiente,Paco Garcia,,02/07/2026,02/07/2026,Depósito Terminado,pu-noa,9,PU1015NENENE4,o0-906978/03,Puma 6978-03 Quarter 3P Ne/Ne/Ne 4,Puma,24.0000,0.0000,24.0000,uni,6666.2000,159988.80000000,,
300042563,Confirmada,False,Pendiente,Paco Garcia,,02/07/2026,02/07/2026,Depósito Terminado,pu-noa,10,PU1015BLNEGM4,o0-906978/21,Puma 6978-21 Quarter 3P Bl/Ne/Gm 4,Puma,60.0000,0.0000,60.0000,uni,6666.2000,399972.00000000,,
300042563,Confirmada,False,Pendiente,Paco Garcia,,02/07/2026,02/07/2026,Depósito Terminado,pu-noa,11,PU681NENENE5,o2-906978/03,PUMA 6978-03 Quarter 3P  Ne/Ne/Ne 5,Puma,48.0000,0.0000,48.0000,uni,6666.2000,319977.60000000,,
300042563,Confirmada,False,Pendiente,Paco Garcia,,02/07/2026,02/07/2026,Depósito Terminado,pu-noa,12,PU681BLNEGM5,o2-906978/21,PUMA 6978-21 Quarter 3P Bl/Ne/Gm 5,Puma,102.0000,0.0000,102.0000,uni,6666.2000,679952.40000000,,
300042563,Confirmada,False,Pendiente,Paco Garcia,,02/07/2026,02/07/2026,Depósito Terminado,pu-noa,13,PU1015RSBLGM4,o4-906978/08,Puma 6978-08 Quarter 3P Rs/Bl/Gm 4,Puma,96.0000,0.0000,96.0000,uni,6666.2000,639955.20000000,,
300042563,Confirmada,False,Pendiente,Paco Garcia,,02/07/2026,02/07/2026,Depósito Terminado,pu-noa,14,PU1025BLBLBL4,o5-906807/03,Puma 6807-03 Inv. Sneaker 3P Bl/Bl/Bl 4,Puma,24.0000,0.0000,24.0000,uni,6153.4000,147681.60000000,,
300042563,Confirmada,False,Pendiente,Paco Garcia,,02/07/2026,02/07/2026,Depósito Terminado,pu-noa,15,PU1025BLNEGM4,o7-906807/15,Puma 6807-15 Inv. Sneaker 3P Bl/Ne/Gm 4,Puma,60.0000,0.0000,60.0000,uni,6153.4000,369204.00000000,,
300042563,Confirmada,False,Pendiente,Paco Garcia,,02/07/2026,02/07/2026,Depósito Terminado,pu-noa,16,PU504NENENE5,p1-906807/01,PUMA 6807-01 Inv. Sneakers 3P Ne/Ne/Ne 5,Puma,36.0000,0.0000,36.0000,uni,6153.4000,221522.40000000,,
300042563,Confirmada,False,Pendiente,Paco Garcia,,02/07/2026,02/07/2026,Depósito Terminado,pu-noa,17,PU504BLNEGM5,p1-906807/15,PUMA 6807-15 Inv. Sneakers 3P Bl/Ne/Gm 5,Puma,60.0000,0.0000,60.0000,uni,6153.4000,369204.00000000,,
300042563,Confirmada,False,Pendiente,Paco Garcia,,02/07/2026,02/07/2026,Depósito Terminado,pu-noa,18,PU1025AOAEMN5,p4/906807/16,Puma 6807-16 Inv. Sneaker 3P Ao/Ae/Mn 5,Puma,36.0000,0.0000,36.0000,uni,6153.4000,221522.40000000,,
300042563,Confirmada,False,Pendiente,Paco Garcia,,02/07/2026,02/07/2026,Depósito Terminado,pu-noa,19,PU595BLBLBL5,q1-7312-892574/01,PUMA 6110-01 Sport 3P Bl/Bl/Bl 5,Puma,60.0000,0.0000,60.0000,uni,7179.0000,430740.00000000,,
300042563,Confirmada,False,Pendiente,Paco Garcia,,02/07/2026,02/07/2026,Depósito Terminado,pu-noa,20,PU595GMM4NE5,q2-7312-892574/02,PUMA 2574-02 Sport 3P Gm/M4/Ne 5,Puma,120.0000,0.0000,120.0000,uni,7179.0000,861480.00000000,,
300042563,Confirmada,False,Pendiente,Paco Garcia,,02/07/2026,02/07/2026,Depósito Terminado,pu-noa,21,PU595NENENE5,q3-7312-892574/03,PUMA 2574-03 Sport 3P Ne/Ne/Ne 5,Puma,120.0000,0.0000,120.0000,uni,7179.0000,861480.00000000,,
300042563,Confirmada,False,Pendiente,Paco Garcia,,02/07/2026,02/07/2026,Depósito Terminado,pu-noa,22,PU8372NENENE4,r11-938372-02,Puma 8372-02 New Generation Crew 3P Ne/Ne/Ne 4,Puma,24.0000,0.0000,24.0000,uni,8717.5000,209220.00000000,,
300042563,Confirmada,False,Pendiente,Paco Garcia,,02/07/2026,02/07/2026,Depósito Terminado,pu-noa,23,PU7940BLGMNE5,r15-907940-03,Puma 7940-03 Crew Sock Light Bl/Gm/Ne 5,Puma,84.0000,0.0000,84.0000,uni,8717.5000,732270.00000000,,
300041595,Preliminar,False,Pendiente,PUMA  ECOM,,03/04/2025,03/04/2025,Depósito Terminado,patricia,55,PU1025GTGMM44,p9-906807-14,Puma 6807-14 Puma Inv. Sneaker 3P Gt/Gm/M4 4,Puma,60.0000,0.0000,60.0000,uni,5076.5000,304590.00000000,,"<Notas>
  <Nota>
    <CUIT />
    <Cliente>PUMA  ECOM</Cliente>
    <Direccion />
    <Telefono />
    <Expreso />
    <DireccionExpreso />
    <Notas />
  </Nota>
</Notas>"
300041595,Preliminar,False,Pendiente,PUMA  ECOM,,03/04/2025,03/04/2025,Depósito Terminado,patricia,55,PU1025GTGMM44,p9-906807-14,Puma 6807-14 Puma Inv. Sneaker 3P Gt/Gm/M4 4,Puma,60.0000,0.0000,60.0000,uni,5076.5000,304590.00000000,,"<Notas>
  <Nota>
    <CUIT />
    <Cliente>PUMA  ECOM</Cliente>
    <Direccion />
    <Telefono />
    <Expreso />
    <DireccionExpreso />
    <Notas />
  </Nota>
</Notas>"
300041595,Preliminar,False,Pendiente,PUMA  ECOM,,03/04/2025,03/04/2025,Depósito Terminado,patricia,56,PU1025GTGMM45,p9-906807-14,Puma 6807-14 Puma Inv. Sneaker 3P Gt/Gm/M4 5,Puma,120.0000,0.0000,120.0000,uni,5076.5000,609180.00000000,,
300041595,Preliminar,False,Pendiente,PUMA  ECOM,,03/04/2025,03/04/2025,Depósito Terminado,patricia,56,PU1025GTGMM45,p9-906807-14,Puma 6807-14 Puma Inv. Sneaker 3P Gt/Gm/M4 5,Puma,120.0000,0.0000,120.0000,uni,5076.5000,609180.00000000,,
300041595,Preliminar,False,Pendiente,PUMA  ECOM,,03/04/2025,03/04/2025,Depósito Terminado,patricia,57,PU7375NENENE3,,Puma 7375-02 Kids Quarter 3P Ne/Ne/Ne 3,Puma,60.0000,0.0000,60.0000,uni,4307.2000,258432.00000000,,
300041595,Preliminar,False,Pendiente,PUMA  ECOM,,03/04/2025,03/04/2025,Depósito Terminado,patricia,57,PU7375NENENE3,,Puma 7375-02 Kids Quarter 3P Ne/Ne/Ne 3,Puma,60.0000,0.0000,60.0000,uni,4307.2000,258432.00000000,,
300041595,Preliminar,False,Pendiente,PUMA  ECOM,,03/04/2025,03/04/2025,Depósito Terminado,patricia,58,PU7942BLBLBL4,r11-907942-02,Puma 7942-02 Cushioned Sneaker 3P Bl/Bl/Bl 4,Puma,60.0000,0.0000,60.0000,uni,5384.2000,323052.00000000,,
300041595,Preliminar,False,Pendiente,PUMA  ECOM,,03/04/2025,03/04/2025,Depósito Terminado,patricia,58,PU7942BLBLBL4,r11-907942-02,Puma 7942-02 Cushioned Sneaker 3P Bl/Bl/Bl 4,Puma,60.0000,0.0000,60.0000,uni,5384.2000,323052.00000000,,
300041595,Preliminar,False,Pendiente,PUMA  ECOM,,03/04/2025,03/04/2025,Depósito Terminado,patricia,59,PU7942BLBLBL5,r11-907942-02,Puma 7942-02 Cushioned Sneaker 3P Bl/Bl/Bl 5,Puma,120.0000,0.0000,120.0000,uni,5384.2000,646104.00000000,,
300041595,Preliminar,False,Pendiente,PUMA  ECOM,,03/04/2025,03/04/2025,Depósito Terminado,patricia,59,PU7942BLBLBL5,r11-907942-02,Puma 7942-02 Cushioned Sneaker 3P Bl/Bl/Bl 5,Puma,120.0000,0.0000,120.0000,uni,5384.2000,646104.00000000,,
300041595,Preliminar,False,Pendiente,PUMA  ECOM,,03/04/2025,03/04/2025,Depósito Terminado,patricia,60,PU7942NENENE4,r11-907942-01,Puma 7942-01 Cushioned Sneaker 3P Ne/Ne/Ne 4,Puma,60.0000,0.0000,60.0000,uni,5384.2000,323052.00000000,,
300041595,Preliminar,False,Pendiente,PUMA  ECOM,,03/04/2025,03/04/2025,Depósito Terminado,patricia,60,PU7942NENENE4,r11-907942-01,Puma 7942-01 Cushioned Sneaker 3P Ne/Ne/Ne 4,Puma,60.0000,0.0000,60.0000,uni,5384.2000,323052.00000000,,
300041595,Preliminar,False,Pendiente,PUMA  ECOM,,03/04/2025,03/04/2025,Depósito Terminado,patricia,61,PU7942NENENE5,r11-907942-01,Puma 7942-01 Cushioned Sneaker 3P Ne/Ne/Ne 5,Puma,120.0000,0.0000,120.0000,uni,5384.2000,646104.00000000,,
300041595,Preliminar,False,Pendiente,PUMA  ECOM,,03/04/2025,03/04/2025,Depósito Terminado,patricia,61,PU7942NENENE5,r11-907942-01,Puma 7942-01 Cushioned Sneaker 3P Ne/Ne/Ne 5,Puma,120.0000,0.0000,120.0000,uni,5384.2000,646104.00000000,,
300041595,Preliminar,False,Pendiente,PUMA  ECOM,,03/04/2025,03/04/2025,Depósito Terminado,patricia,62,PU7943BLBLBL4,r11-907943-02,Puma 7943-02 Cushioned Quarter 3P Bl/Bl/Bl 4,Puma,60.0000,0.0000,60.0000,uni,5512.4000,330744.00000000,,
300041595,Preliminar,False,Pendiente,PUMA  ECOM,,03/04/2025,03/04/2025,Depósito Terminado,patricia,62,PU7943BLBLBL4,r11-907943-02,Puma 7943-02 Cushioned Quarter 3P Bl/Bl/Bl 4,Puma,60.0000,0.0000,60.0000,uni,5512.4000,330744.00000000,,
300041595,Preliminar,False,Pendiente,PUMA  ECOM,,03/04/2025,03/04/2025,Depósito Terminado,patricia,63,PU7943BLBLBL5,r11-907943-02,Puma 7943-02 Cushioned Quarter 3P Bl/Bl/Bl 5,Puma,120.0000,0.0000,120.0000,uni,5512.4000,661488.00000000,,
300041595,Preliminar,False,Pendiente,PUMA  ECOM,,03/04/2025,03/04/2025,Depósito Terminado,patricia,63,PU7943BLBLBL5,r11-907943-02,Puma 7943-02 Cushioned Quarter 3P Bl/Bl/Bl 5,Puma,120.0000,0.0000,120.0000,uni,5512.4000,661488.00000000,,
300041595,Preliminar,False,Pendiente,PUMA  ECOM,,03/04/2025,03/04/2025,Depósito Terminado,patricia,64,PU7943NENENE4,r11-907943-01,Puma 7943-01 Cushioned Quarter 3P Ne/Ne/Ne 4,Puma,60.0000,0.0000,60.0000,uni,5512.4000,330744.00000000,,
300041595,Preliminar,False,Pendiente,PUMA  ECOM,,03/04/2025,03/04/2025,Depósito Terminado,patricia,64,PU7943NENENE4,r11-907943-01,Puma 7943-01 Cushioned Quarter 3P Ne/Ne/Ne 4,Puma,60.0000,0.0000,60.0000,uni,5512.4000,330744.00000000,,
300041595,Preliminar,False,Pendiente,PUMA  ECOM,,03/04/2025,03/04/2025,Depósito Terminado,patricia,65,PU7943NENENE5,r11907943-01,Puma 7943-01 Cushioned Quarter 3P Ne/Ne/Ne 5,Puma,120.0000,0.0000,120.0000,uni,5512.4000,661488.00000000,,
300041595,Preliminar,False,Pendiente,PUMA  ECOM,,03/04/2025,03/04/2025,Depósito Terminado,patricia,65,PU7943NENENE5,r11907943-01,Puma 7943-01 Cushioned Quarter 3P Ne/Ne/Ne 5,Puma,120.0000,0.0000,120.0000,uni,5512.4000,661488.00000000,,
300041595,Preliminar,False,Pendiente,PUMA  ECOM,,03/04/2025,03/04/2025,Depósito Terminado,patricia,66,PU7946BLBL5,,Puma 7946-02 Heritage Quarter 2P Bl/Bl 5,Puma,60.0000,0.0000,60.0000,uni,3691.9000,221514.00000000,,
300041595,Preliminar,False,Pendiente,PUMA  ECOM,,03/04/2025,03/04/2025,Depósito Terminado,patricia,66,PU7946BLBL5,,Puma 7946-02 Heritage Quarter 2P Bl/Bl 5,Puma,60.0000,0.0000,60.0000,uni,3691.9000,221514.00000000,,
300041595,Preliminar,False,Pendiente,PUMA  ECOM,,03/04/2025,03/04/2025,Depósito Terminado,patricia,67,PU7946NENE5,,Puma 7946-01 Heritage Quarter 2P Ne/Ne 5,Puma,48.0000,0.0000,48.0000,uni,3691.9000,177211.20000000,,
300041595,Preliminar,False,Pendiente,PUMA  ECOM,,03/04/2025,03/04/2025,Depósito Terminado,patricia,67,PU7946NENE5,,Puma 7946-01 Heritage Quarter 2P Ne/Ne 5,Puma,48.0000,0.0000,48.0000,uni,3691.9000,177211.20000000,,
300041595,Preliminar,False,Pendiente,PUMA  ECOM,,03/04/2025,03/04/2025,Depósito Terminado,patricia,68,PU8372BLBLBL4,r10-938372-01,Puma 8372-01 New Generation Crew 3P Bl/Bl/Bl 4,Puma,24.0000,0.0000,24.0000,uni,7691.8000,184603.20000000,,
300041595,Preliminar,False,Pendiente,PUMA  ECOM,,03/04/2025,03/04/2025,Depósito Terminado,patricia,68,PU8372BLBLBL4,r10-938372-01,Puma 8372-01 New Generation Crew 3P Bl/Bl/Bl 4,Puma,24.0000,0.0000,24.0000,uni,7691.8000,184603.20000000,,
300041595,Preliminar,False,Pendiente,PUMA  ECOM,,03/04/2025,03/04/2025,Depósito Terminado,patricia,69,PU8372BLBLBL5,r10-938372-01,Puma 8372-01 New Generation Crew 3P Bl/Bl/Bl 5,Puma,36.0000,0.0000,36.0000,uni,7691.8000,276904.80000000,,
300041595,Preliminar,False,Pendiente,PUMA  ECOM,,03/04/2025,03/04/2025,Depósito Terminado,patricia,69,PU8372BLBLBL5,r10-938372-01,Puma 8372-01 New Generation Crew 3P Bl/Bl/Bl 5,Puma,36.0000,0.0000,36.0000,uni,7691.8000,276904.80000000,,
300041595,Preliminar,False,Pendiente,PUMA  ECOM,,03/04/2025,03/04/2025,Depósito Terminado,patricia,70,PU8372NENENE4,r11-938372-02,Puma 8372-02 New Generation Crew 3P Ne/Ne/Ne 4,Puma,24.0000,0.0000,24.0000,uni,7691.8000,184603.20000000,,
300041595,Preliminar,False,Pendiente,PUMA  ECOM,,03/04/2025,03/04/2025,Depósito Terminado,patricia,70,PU8372NENENE4,r11-938372-02,Puma 8372-02 New Generation Crew 3P Ne/Ne/Ne 4,Puma,24.0000,0.0000,24.0000,uni,7691.8000,184603.20000000,,
300041595,Preliminar,False,Pendiente,PUMA  ECOM,,03/04/2025,03/04/2025,Depósito Terminado,patricia,71,PU8372NENENE5,r11-938372-02,Puma 8372-02 New Generation Crew 3P Ne/Ne/Ne 5,Puma,36.0000,0.0000,36.0000,uni,7691.8000,276904.80000000,,
300041595,Preliminar,False,Pendiente,PUMA  ECOM,,03/04/2025,03/04/2025,Depósito Terminado,patricia,71,PU8372NENENE5,r11-938372-02,Puma 8372-02 New Generation Crew 3P Ne/Ne/Ne 5,Puma,36.0000,0.0000,36.0000,uni,7691.8000,276904.80000000,,
300041595,Preliminar,False,Pendiente,PUMA  ECOM,,03/04/2025,03/04/2025,Depósito Terminado,patricia,72,PU8380BLBL4,e4-938380-02,Puma 8380-02 Women Sock 2P Bl/Bl 4,Puma,48.0000,0.0000,48.0000,uni,4871.3000,233822.40000000,,
300041595,Preliminar,False,Pendiente,PUMA  ECOM,,03/04/2025,03/04/2025,Depósito Terminado,patricia,72,PU8380BLBL4,e4-938380-02,Puma 8380-02 Women Sock 2P Bl/Bl 4,Puma,48.0000,0.0000,48.0000,uni,4871.3000,233822.40000000,,
300041595,Preliminar,False,Pendiente,PUMA  ECOM,,03/04/2025,03/04/2025,Depósito Terminado,patricia,73,PU8380GMGM4,e4-938380-03,Puma 8380-03 Women Sock 2P Gm/Gm 4,Puma,24.0000,0.0000,24.0000,uni,4871.3000,116911.20000000,,
