tipo;codigo_movimiento;nro_comprobante;fecha_comprobante;nro_asiento;id_ejercicio;fecha_asiento;concepto;desc_concepto;cod_pc;cuenta;naturaleza;debe;haber;saldo_asiento;anulado
FA;11017;0005-00035059;11/07/2025;33763.0;1.0;11/07/2025;3.0;Compra;110401;IVA Crédito Fiscal;Deudor;61854.5500;0.0000;-1582207037.35;No
FA;11017;0005-00035059;11/07/2025;33763.0;1.0;11/07/2025;3.0;Compra;210101;Proveedores;Acreedor;0.0000;356400.0100;1384356606.04;No
FA;11017;0005-00035059;11/07/2025;33763.0;1.0;11/07/2025;3.0;Compra;410240;Supermercado;Deudor;294545.4600;0.0000;4652213.43;No
FA;15896;1200-00066692;31/07/2025;33765.0;1.0;31/07/2025;3.0;Compra;110401;IVA Crédito Fiscal;Deudor;166839.1000;0.0000;-1582040198.25;No
FA;15896;1200-00066692;31/07/2025;33765.0;1.0;31/07/2025;3.0;Compra;110402;I.B. - Percepcion Bs As;Deudor;15889.4400;0.0000;-62548083.90;No
FA;15896;1200-00066692;31/07/2025;33765.0;1.0;31/07/2025;3.0;Compra;110501;Mercaderias de Reventas;Deudor;794471.9000;0.0000;2288178260.52;No
FA;15896;1200-00066692;31/07/2025;33765.0;1.0;31/07/2025;3.0;Compra;210101;Proveedores;Acreedor;0.0000;1034799.6500;1385391405.69;No
FA;15896;1200-00066692;31/07/2025;33765.0;1.0;31/07/2025;3.0;Compra;110420;I.B.Percepciones (CABA);Deudor;47668.3100;0.0000;-90692153.38;No
FA;15896;1200-00066692;31/07/2025;33765.0;1.0;31/07/2025;3.0;Compra;110432;I.B.Percepciones (Sta Fe);Deudor;9930.9000;0.0000;-5748725.24;No
FA;16070;0001-00000940;31/07/2025;33766.0;1.0;31/07/2025;3.0;Compra;110401;IVA Crédito Fiscal;Deudor;880752.8100;0.0000;-1581159445.44;No
FA;16070;0001-00000940;31/07/2025;33766.0;1.0;31/07/2025;3.0;Compra;110501;Mercaderias de Reventas;Deudor;4360194.6800;0.0000;2292538455.20;No
FA;16070;0001-00000940;31/07/2025;33766.0;1.0;31/07/2025;3.0;Compra;210101;Proveedores;Acreedor;0.0000;5074813.8100;1390466219.50;No
FA;16070;0001-00000940;31/07/2025;33766.0;1.0;31/07/2025;3.0;Compra;420201;Descuentos Obtenidos;Acreedor;0.0000;166133.6800;2209441674.28;No
FA;17387;0007-00085846;31/07/2025;33767.0;1.0;31/07/2025;3.0;Compra;110401;IVA Crédito Fiscal;Deudor;1743.6600;0.0000;-1581157701.78;No
FA;17387;0007-00085846;31/07/2025;33767.0;1.0;31/07/2025;3.0;Compra;110501;Mercaderias de Reventas;Deudor;8303.1200;0.0000;2292546758.32;No
FA;17387;0007-00085846;31/07/2025;33767.0;1.0;31/07/2025;3.0;Compra;210101;Proveedores;Acreedor;0.0000;10046.7800;1390476266.28;No
FA;17388;0006-00085971;31/07/2025;33768.0;1.0;31/07/2025;3.0;Compra;110401;IVA Crédito Fiscal;Deudor;871827.6300;0.0000;-1580285874.15;No
FA;17388;0006-00085971;31/07/2025;33768.0;1.0;31/07/2025;3.0;Compra;110402;I.B. - Percepcion Bs As;Deudor;12454.6800;0.0000;-62535629.22;No
FA;17388;0006-00085971;31/07/2025;33768.0;1.0;31/07/2025;3.0;Compra;110501;Mercaderias de Reventas;Deudor;4151560.1200;0.0000;2296698318.44;No
FA;17388;0006-00085971;31/07/2025;33768.0;1.0;31/07/2025;3.0;Compra;210101;Proveedores;Acreedor;0.0000;5036257.5900;1395512523.87;No
FA;17388;0006-00085971;31/07/2025;33768.0;1.0;31/07/2025;3.0;Compra;410323;Comisiones Extras;Deudor;415.1600;0.0000;182536212.10;No
FA;17389;0007-00085845;31/07/2025;33769.0;1.0;31/07/2025;3.0;Compra;110401;IVA Crédito Fiscal;Deudor;138567.0500;0.0000;-1580147307.10;No
FA;17389;0007-00085845;31/07/2025;33769.0;1.0;31/07/2025;3.0;Compra;110501;Mercaderias de Reventas;Deudor;659843.1000;0.0000;2297358161.54;No
FA;17389;0007-00085845;31/07/2025;33769.0;1.0;31/07/2025;3.0;Compra;210101;Proveedores;Acreedor;0.0000;798410.1500;1396310934.02;No
FA;17390;0006-00085970;31/07/2025;33770.0;1.0;31/07/2025;3.0;Compra;110401;IVA Crédito Fiscal;Deudor;69283525.4500;0.0000;-1510863781.65;No
FA;17390;0006-00085970;31/07/2025;33770.0;1.0;31/07/2025;3.0;Compra;110501;Mercaderias de Reventas;Deudor;329921549.7500;0.0000;2627279711.29;No
FA;17390;0006-00085970;31/07/2025;33770.0;1.0;31/07/2025;3.0;Compra;210101;Proveedores;Acreedor;0.0000;399238067.3700;1795549001.39;No
FA;17390;0006-00085970;31/07/2025;33770.0;1.0;31/07/2025;3.0;Compra;410323;Comisiones Extras;Deudor;32992.1700;0.0000;182569204.27;No
FA;17392;0001-00000020;31/07/2025;33771.0;1.0;31/07/2025;3.0;Compra;110401;IVA Crédito Fiscal;Deudor;157584000.0000;0.0000;-1353279781.65;No
FA;17392;0001-00000020;31/07/2025;33771.0;1.0;31/07/2025;3.0;Compra;110501;Mercaderias de Reventas;Deudor;750400000.0000;0.0000;3377679711.29;No
FA;17392;0001-00000020;31/07/2025;33771.0;1.0;31/07/2025;3.0;Compra;210101;Proveedores;Acreedor;0.0000;907984000.0000;2703533001.39;No
FA;17400;0002-00048369;11/08/2025;33772.0;1.0;11/08/2025;3.0;Compra;110401;IVA Crédito Fiscal;Deudor;55452.0600;0.0000;-1353224329.59;No
FA;17400;0002-00048369;11/08/2025;33772.0;1.0;11/08/2025;3.0;Compra;210101;Proveedores;Acreedor;0.0000;319509.5100;2703852510.90;No
FA;17400;0002-00048369;11/08/2025;33772.0;1.0;11/08/2025;3.0;Compra;410247;Seguridad;Deudor;264057.4500;0.0000;13884531.16;No
FA;17403;0002-00048544;11/08/2025;33774.0;1.0;11/08/2025;3.0;Compra;110401;IVA Crédito Fiscal;Deudor;9738.0600;0.0000;-1353214591.53;No
FA;17403;0002-00048544;11/08/2025;33774.0;1.0;11/08/2025;3.0;Compra;210101;Proveedores;Acreedor;0.0000;56109.7900;2703589111.18;No
FA;17403;0002-00048544;11/08/2025;33774.0;1.0;11/08/2025;3.0;Compra;410247;Seguridad;Deudor;46371.7300;0.0000;13930902.89;No
FA;17659;0001-00002429;12/08/2025;33776.0;1.0;12/08/2025;3.0;Compra;110401;IVA Crédito Fiscal;Deudor;347090.0800;0.0000;-1352867501.45;No
FA;17659;0001-00002429;12/08/2025;33776.0;1.0;12/08/2025;3.0;Compra;210101;Proveedores;Acreedor;0.0000;1999900.0000;2705532901.39;No
FA;17659;0001-00002429;12/08/2025;33776.0;1.0;12/08/2025;3.0;Compra;410273;Abogado;Deudor;1652809.9200;0.0000;4529778.68;No
FA;17660;0001-00002417;12/08/2025;33777.0;1.0;12/08/2025;3.0;Compra;110401;IVA Crédito Fiscal;Deudor;114059.5000;0.0000;-1352753441.95;No
FA;17660;0001-00002417;12/08/2025;33777.0;1.0;12/08/2025;3.0;Compra;210101;Proveedores;Acreedor;0.0000;657200.0000;2706190101.39;No
FA;17660;0001-00002417;12/08/2025;33777.0;1.0;12/08/2025;3.0;Compra;410273;Abogado;Deudor;543140.5000;0.0000;5072919.18;No
FA;17661;0001-00002425;12/08/2025;33778.0;1.0;12/08/2025;3.0;Compra;110401;IVA Crédito Fiscal;Deudor;341880.0000;0.0000;-1352411561.95;No
FA;17661;0001-00002425;12/08/2025;33778.0;1.0;12/08/2025;3.0;Compra;210101;Proveedores;Acreedor;0.0000;1969880.0000;2708159981.39;No
FA;17661;0001-00002425;12/08/2025;33778.0;1.0;12/08/2025;3.0;Compra;410273;Abogado;Deudor;1628000.0000;0.0000;6700919.18;No
FA;17690;1200-00066744;31/07/2025;33780.0;1.0;31/07/2025;3.0;Compra;110401;IVA Crédito Fiscal;Deudor;39825.3700;0.0000;-1352371736.58;No
FA;17690;1200-00066744;31/07/2025;33780.0;1.0;31/07/2025;3.0;Compra;110402;I.B. - Percepcion Bs As;Deudor;3792.8900;0.0000;-62531836.33;No
FA;17690;1200-00066744;31/07/2025;33780.0;1.0;31/07/2025;3.0;Compra;110501;Mercaderias de Reventas;Deudor;189644.6400;0.0000;3377869355.93;No
FA;17690;1200-00066744;31/07/2025;33780.0;1.0;31/07/2025;3.0;Compra;210101;Proveedores;Acreedor;0.0000;247012.1400;2703763307.55;No
FA;17690;1200-00066744;31/07/2025;33780.0;1.0;31/07/2025;3.0;Compra;110420;I.B.Percepciones (CABA);Deudor;11378.6800;0.0000;-90680774.70;No
FA;17690;1200-00066744;31/07/2025;33780.0;1.0;31/07/2025;3.0;Compra;110432;I.B.Percepciones (Sta Fe);Deudor;2370.5600;0.0000;-5746354.68;No
FA;17716;1200-00066743;31/07/2025;33781.0;1.0;31/07/2025;3.0;Compra;110401;IVA Crédito Fiscal;Deudor;3850954.8300;0.0000;-1348520781.75;No
FA;17716;1200-00066743;31/07/2025;33781.0;1.0;31/07/2025;3.0;Compra;110402;I.B. - Percepcion Bs As;Deudor;366757.6000;0.0000;-62165078.73;No
FA;17716;1200-00066743;31/07/2025;33781.0;1.0;31/07/2025;3.0;Compra;110501;Mercaderias de Reventas;Deudor;18337880.1200;0.0000;3396207236.05;No
FA;17716;1200-00066743;31/07/2025;33781.0;1.0;31/07/2025;3.0;Compra;210101;Proveedores;Acreedor;0.0000;23885088.8600;2727648396.41;No
FA;17716;1200-00066743;31/07/2025;33781.0;1.0;31/07/2025;3.0;Compra;110420;I.B.Percepciones (CABA);Deudor;1100272.8100;0.0000;-89580501.89;No
FA;17716;1200-00066743;31/07/2025;33781.0;1.0;31/07/2025;3.0;Compra;110432;I.B.Percepciones (Sta Fe);Deudor;229223.5000;0.0000;-5517131.18;No
FA;20971;0002-00000200;25/08/2025;33782.0;1.0;25/08/2025;3.0;Compra;110401;IVA Crédito Fiscal;Deudor;5012805.0000;0.0000;-1343507976.75;No
FA;20971;0002-00000200;25/08/2025;33782.0;1.0;25/08/2025;3.0;Compra;210101;Proveedores;Acreedor;0.0000;28883305.0000;2756531701.41;No
FA;20971;0002-00000200;25/08/2025;33782.0;1.0;25/08/2025;3.0;Compra;410210;Mantenimiento Bs de Uso;Deudor;23870500.0000;0.0000;233148286.28;No
FA;20974;0005-00000042;25/08/2025;33784.0;1.0;25/08/2025;3.0;Compra;110401;IVA Crédito Fiscal;Deudor;194460.0000;0.0000;-1343313516.75;No
FA;20974;0005-00000042;25/08/2025;33784.0;1.0;25/08/2025;3.0;Compra;210101;Proveedores;Acreedor;0.0000;1120460.0000;2728768856.41;No
FA;20974;0005-00000042;25/08/2025;33784.0;1.0;25/08/2025;3.0;Compra;410210;Mantenimiento Bs de Uso;Deudor;926000.0000;0.0000;234074286.28;No
FA;21570;0002-00107732;01/08/2025;33788.0;1.0;01/08/2025;3.0;Compra;110401;IVA Crédito Fiscal;Deudor;38330.8000;0.0000;-1343275185.95;No
FA;21570;0002-00107732;01/08/2025;33788.0;1.0;01/08/2025;3.0;Compra;210101;Proveedores;Acreedor;0.0000;220858.4400;2721080907.88;No
FA;21570;0002-00107732;01/08/2025;33788.0;1.0;01/08/2025;3.0;Compra;410270;Abonos;Deudor;182527.6400;0.0000;63315351.00;No
FA;21650;0002-00000687;27/08/2025;33792.0;1.0;27/08/2025;3.0;Compra;110401;IVA Crédito Fiscal;Deudor;378730.1700;0.0000;-1342896455.78;No
FA;21650;0002-00000687;27/08/2025;33792.0;1.0;27/08/2025;3.0;Compra;210101;Proveedores;Acreedor;0.0000;2182207.1700;2723042256.61;No
FA;21650;0002-00000687;27/08/2025;33792.0;1.0;27/08/2025;3.0;Compra;410270;Abonos;Deudor;1803477.0000;0.0000;65118828.00;No
FA;21657;0003-00001311;27/08/2025;33794.0;1.0;27/08/2025;3.0;Compra;110401;IVA Crédito Fiscal;Deudor;49518.0000;0.0000;-1342846937.78;No
FA;21657;0003-00001311;27/08/2025;33794.0;1.0;27/08/2025;3.0;Compra;210101;Proveedores;Acreedor;0.0000;285318.0000;2721145367.44;No
FA;21657;0003-00001311;27/08/2025;33794.0;1.0;27/08/2025;3.0;Compra;410273;Abogado;Deudor;235800.0000;0.0000;6936719.18;No
FA;21703;0003-00003214;27/08/2025;33804.0;1.0;27/08/2025;3.0;Compra;110401;IVA Crédito Fiscal;Deudor;1337962.5000;0.0000;-1341508975.28;No
FA;21703;0003-00003214;27/08/2025;33804.0;1.0;27/08/2025;3.0;Compra;210101;Proveedores;Acreedor;0.0000;7709212.5000;2728569261.94;No
FA;21703;0003-00003214;27/08/2025;33804.0;1.0;27/08/2025;3.0;Compra;410270;Abonos;Deudor;6371250.0000;0.0000;71490078.00;No
FA;21708;0003-00003304;27/08/2025;33805.0;1.0;27/08/2025;3.0;Compra;110401;IVA Crédito Fiscal;Deudor;791280.0000;0.0000;-1340717695.28;No
FA;21708;0003-00003304;27/08/2025;33805.0;1.0;27/08/2025;3.0;Compra;210101;Proveedores;Acreedor;0.0000;4559280.0000;2733128541.94;No
FA;21708;0003-00003304;27/08/2025;33805.0;1.0;27/08/2025;3.0;Compra;410270;Abonos;Deudor;3768000.0000;0.0000;75258078.00;No
FA;22018;0048-00012788;28/08/2025;33810.0;1.0;28/08/2025;3.0;Compra;110401;IVA Crédito Fiscal;Deudor;14587.4200;0.0000;-1340703107.86;No
FA;22018;0048-00012788;28/08/2025;33810.0;1.0;28/08/2025;3.0;Compra;210101;Proveedores;Acreedor;0.0000;88219.1500;2694451380.44;No
FA;22018;0048-00012788;28/08/2025;33810.0;1.0;28/08/2025;3.0;Compra;410211;Art.de Libreria;Deudor;69463.8900;0.0000;1605539.68;No
FA;22018;0048-00012788;28/08/2025;33810.0;1.0;28/08/2025;3.0;Compra;110420;I.B.Percepciones (CABA);Deudor;4167.8400;0.0000;-89576334.05;No
FA;24481;0004-00000001;25/08/2025;33814.0;1.0;25/08/2025;3.0;Compra;110401;IVA Crédito Fiscal;Deudor;280289.2600;0.0000;-1340422818.60;No
FA;24481;0004-00000001;25/08/2025;33814.0;1.0;25/08/2025;3.0;Compra;210101;Proveedores;Acreedor;0.0000;1615000.0000;2695978161.29;No
FA;24481;0004-00000001;25/08/2025;33814.0;1.0;25/08/2025;3.0;Compra;410245;Honorarios por Asesoramiento;Deudor;1334710.7400;0.0000;40103805.35;No
FA;24485;0001-00013304;04/09/2025;33817.0;1.0;04/09/2025;3.0;Compra;110401;IVA Crédito Fiscal;Deudor;15063.5100;0.0000;-1340407755.09;No
FA;24485;0001-00013304;04/09/2025;33817.0;1.0;04/09/2025;3.0;Compra;210101;Proveedores;Acreedor;0.0000;86794.5100;2694329018.21;No
FA;24485;0001-00013304;04/09/2025;33817.0;1.0;04/09/2025;3.0;Compra;410211;Art.de Libreria;Deudor;71731.0000;0.0000;1677270.68;No
FA;24581;0070-00377907;14/08/2025;33820.0;1.0;14/08/2025;3.0;Compra;110401;IVA Crédito Fiscal;Deudor;46802389.7200;0.0000;-1293605365.37;No
FA;24581;0070-00377907;14/08/2025;33820.0;1.0;14/08/2025;3.0;Compra;110402;I.B. - Percepcion Bs As;Deudor;5571713.0700;0.0000;-56593365.66;No
FA;24581;0070-00377907;14/08/2025;33820.0;1.0;14/08/2025;3.0;Compra;110501;Mercaderias de Reventas;Deudor;222868522.4600;0.0000;3619075758.51;No
FA;24581;0070-00377907;14/08/2025;33820.0;1.0;14/08/2025;3.0;Compra;210101;Proveedores;Acreedor;0.0000;295300792.3100;2733275092.88;No
FA;24581;0070-00377907;14/08/2025;33820.0;1.0;14/08/2025;3.0;Compra;110406;IVA Percepciones;Deudor;6686055.6900;0.0000;2988984.32;No
FA;24581;0070-00377907;14/08/2025;33820.0;1.0;14/08/2025;3.0;Compra;110420;I.B.Percepciones (CABA);Deudor;13372111.3700;0.0000;-76204222.68;No
FA;25993;0070-00380806;29/08/2025;33821.0;1.0;29/08/2025;3.0;Compra;110401;IVA Crédito Fiscal;Deudor;718988.3600;0.0000;-1292886377.01;No
FA;25993;0070-00380806;29/08/2025;33821.0;1.0;29/08/2025;3.0;Compra;110402;I.B. - Percepcion Bs As;Deudor;85593.8400;0.0000;-56507771.82;No
FA;25993;0070-00380806;29/08/2025;33821.0;1.0;29/08/2025;3.0;Compra;110501;Mercaderias de Reventas;Deudor;3423754.1000;0.0000;3622499512.61;No
FA;25993;0070-00380806;29/08/2025;33821.0;1.0;29/08/2025;3.0;Compra;210101;Proveedores;Acreedor;0.0000;4536474.1800;2737811567.06;No
FA;25993;0070-00380806;29/08/2025;33821.0;1.0;29/08/2025;3.0;Compra;110406;IVA Percepciones;Deudor;102712.6100;0.0000;3091696.93;No
FA;25993;0070-00380806;29/08/2025;33821.0;1.0;29/08/2025;3.0;Compra;110420;I.B.Percepciones (CABA);Deudor;205425.2700;0.0000;-75998797.41;No
FA;25998;0070-00380807;29/08/2025;33822.0;1.0;29/08/2025;3.0;Compra;110401;IVA Crédito Fiscal;Deudor;1184633.9700;0.0000;-1291701743.04;No
FA;25998;0070-00380807;29/08/2025;33822.0;1.0;29/08/2025;3.0;Compra;110402;I.B. - Percepcion Bs As;Deudor;141027.8200;0.0000;-56366744.00;No
FA;25998;0070-00380807;29/08/2025;33822.0;1.0;29/08/2025;3.0;Compra;110501;Mercaderias de Reventas;Deudor;5641114.4700;0.0000;3628140627.08;No
FA;25998;0070-00380807;29/08/2025;33822.0;1.0;29/08/2025;3.0;Compra;210101;Proveedores;Acreedor;0.0000;7474476.1200;2745286043.18;No
FA;25998;0070-00380807;29/08/2025;33822.0;1.0;29/08/2025;3.0;Compra;420201;Descuentos Obtenidos;Acreedor;0.0000;0.3400;2209441674.62;No
FA;25998;0070-00380807;29/08/2025;33822.0;1.0;29/08/2025;3.0;Compra;110406;IVA Percepciones;Deudor;169233.4100;0.0000;3260930.34;No
FA;25998;0070-00380807;29/08/2025;33822.0;1.0;29/08/2025;3.0;Compra;110420;I.B.Percepciones (CABA);Deudor;338466.7900;0.0000;-75660330.62;No
FA;26001;0070-00380808;29/08/2025;33823.0;1.0;29/08/2025;3.0;Compra;110401;IVA Crédito Fiscal;Deudor;1964559.7600;0.0000;-1289737183.28;No
FA;26001;0070-00380808;29/08/2025;33823.0;1.0;29/08/2025;3.0;Compra;110402;I.B. - Percepcion Bs As;Deudor;233876.3600;0.0000;-56132867.64;No
FA;26001;0070-00380808;29/08/2025;33823.0;1.0;29/08/2025;3.0;Compra;110501;Mercaderias de Reventas;Deudor;9463871.0600;0.0000;3637604498.14;No
FA;26001;0070-00380808;29/08/2025;33823.0;1.0;29/08/2025;3.0;Compra;210101;Proveedores;Acreedor;0.0000;12395436.8500;2757681480.03;No
FA;26001;0070-00380808;29/08/2025;33823.0;1.0;29/08/2025;3.0;Compra;420201;Descuentos Obtenidos;Acreedor;0.0000;108824.5700;2209550499.19;No
FA;26001;0070-00380808;29/08/2025;33823.0;1.0;29/08/2025;3.0;Compra;110406;IVA Percepciones;Deudor;280651.3800;0.0000;3541581.72;No
FA;26001;0070-00380808;29/08/2025;33823.0;1.0;29/08/2025;3.0;Compra;110420;I.B.Percepciones (CABA);Deudor;561302.8600;0.0000;-75099027.76;No
FA;26272;0010-00120146;09/09/2025;33824.0;1.0;09/09/2025;3.0;Compra;110401;IVA Crédito Fiscal;Deudor;163942.2000;0.0000;-1289573241.08;No
FA;26272;0010-00120146;09/09/2025;33824.0;1.0;09/09/2025;3.0;Compra;110501;Mercaderias de Reventas;Deudor;780677.1600;0.0000;3638385175.30;No
FA;26272;0010-00120146;09/09/2025;33824.0;1.0;09/09/2025;3.0;Compra;210101;Proveedores;Acreedor;0.0000;968039.6700;2758649519.70;No
FA;26272;0010-00120146;09/09/2025;33824.0;1.0;09/09/2025;3.0;Compra;110406;IVA Percepciones;Deudor;23420.3100;0.0000;3565002.03;No
FA;26629;0004-00057334;08/09/2025;33825.0;1.0;08/09/2025;3.0;Compra;110401;IVA Crédito Fiscal;Deudor;953897.9600;0.0000;-1288619343.12;No
FA;26629;0004-00057334;08/09/2025;33825.0;1.0;08/09/2025;3.0;Compra;110501;Mercaderias de Reventas;Deudor;4838609.7400;0.0000;3643223785.04;No
FA;26629;0004-00057334;08/09/2025;33825.0;1.0;08/09/2025;3.0;Compra;210101;Proveedores;Acreedor;0.0000;5496269.2200;2764145788.92;No
FA;26629;0004-00057334;08/09/2025;33825.0;1.0;08/09/2025;3.0;Compra;420201;Descuentos Obtenidos;Acreedor;0.0000;296238.4800;2209846737.67;No
FA;27104;0003-00013188;09/09/2025;33827.0;1.0;09/09/2025;3.0;Compra;110401;IVA Crédito Fiscal;Deudor;350223.2700;0.0000;-1288269119.85;No
FA;27104;0003-00013188;09/09/2025;33827.0;1.0;09/09/2025;3.0;Compra;110402;I.B. - Percepcion Bs As;Deudor;41693.2500;0.0000;-56091174.39;No
FA;27104;0003-00013188;09/09/2025;33827.0;1.0;09/09/2025;3.0;Compra;110501;Mercaderias de Reventas;Deudor;1823428.5700;0.0000;3645047213.61;No
FA;27104;0003-00013188;09/09/2025;33827.0;1.0;09/09/2025;3.0;Compra;210101;Proveedores;Acreedor;0.0000;2159710.1500;2751122746.46;No
FA;27104;0003-00013188;09/09/2025;33827.0;1.0;09/09/2025;3.0;Compra;420201;Descuentos Obtenidos;Acreedor;0.0000;155698.7300;2210002436.40;No
FA;27104;0003-00013188;09/09/2025;33827.0;1.0;09/09/2025;3.0;Compra;110420;I.B.Percepciones (CABA);Deudor;100063.7900;0.0000;-74998963.97;No
FA;29293;0012-00168783;17/09/2025;33828.0;1.0;17/09/2025;3.0;Compra;110401;IVA Crédito Fiscal;Deudor;299520656.0900;0.0000;-988748463.76;No
FA;29293;0012-00168783;17/09/2025;33828.0;1.0;17/09/2025;3.0;Compra;110402;I.B. - Percepcion Bs As;Deudor;35657220.9600;0.0000;-20433953.43;No
FA;29293;0012-00168783;17/09/2025;33828.0;1.0;17/09/2025;3.0;Compra;110501;Mercaderias de Reventas;Deudor;1450423886.3800;0.0000;5095471099.99;No
FA;29293;0012-00168783;17/09/2025;33828.0;1.0;17/09/2025;3.0;Compra;210101;Proveedores;Acreedor;0.0000;1847044045.8900;4598166792.35;No
FA;29293;0012-00168783;17/09/2025;33828.0;1.0;17/09/2025;3.0;Compra;420201;Descuentos Obtenidos;Acreedor;0.0000;24135047.8500;2234137484.25;No
FA;29293;0012-00168783;17/09/2025;33828.0;1.0;17/09/2025;3.0;Compra;110420;I.B.Percepciones (CABA);Deudor;85577330.3100;0.0000;10578366.34;No
FA;29483;0002-00001365;19/09/2025;33832.0;1.0;19/09/2025;3.0;Compra;110401;IVA Crédito Fiscal;Deudor;2825928.0000;0.0000;-985922535.76;No
FA;29483;0002-00001365;19/09/2025;33832.0;1.0;19/09/2025;3.0;Compra;210101;Proveedores;Acreedor;0.0000;16282728.0000;4606014971.76;No
FA;29483;0002-00001365;19/09/2025;33832.0;1.0;19/09/2025;3.0;Compra;410301;Publicidad y Marketing;Deudor;13456800.0000;0.0000;95511671.26;No
FA;29487;0001-00002478;19/09/2025;33834.0;1.0;19/09/2025;3.0;Compra;110401;IVA Crédito Fiscal;Deudor;257250.0000;0.0000;-985665285.76;No
FA;29487;0001-00002478;19/09/2025;33834.0;1.0;19/09/2025;3.0;Compra;210101;Proveedores;Acreedor;0.0000;1482250.0000;4591214493.76;No
FA;29487;0001-00002478;19/09/2025;33834.0;1.0;19/09/2025;3.0;Compra;410272;Contador;Deudor;1225000.0000;0.0000;10179148.29;No
FA;29489;0006-00126389;19/09/2025;33836.0;1.0;19/09/2025;3.0;Compra;110401;IVA Crédito Fiscal;Deudor;87436.1900;0.0000;-985577849.57;No
FA;29489;0006-00126389;19/09/2025;33836.0;1.0;19/09/2025;3.0;Compra;110402;I.B. - Percepcion Bs As;Deudor;10409.0700;0.0000;-20423544.36;No
FA;29489;0006-00126389;19/09/2025;33836.0;1.0;19/09/2025;3.0;Compra;210101;Proveedores;Acreedor;0.0000;539189.8300;4590271433.59;No
FA;29489;0006-00126389;19/09/2025;33836.0;1.0;19/09/2025;3.0;Compra;410301;Publicidad y Marketing;Deudor;416362.8000;0.0000;95928034.06;No
FA;29489;0006-00126389;19/09/2025;33836.0;1.0;19/09/2025;3.0;Compra;110420;I.B.Percepciones (CABA);Deudor;24981.7700;0.0000;10603348.11;No
FA;29639;0012-00168766;17/09/2025;33840.0;1.0;17/09/2025;3.0;Compra;110401;IVA Crédito Fiscal;Deudor;1074525.3800;0.0000;-984503324.19;No
FA;29639;0012-00168766;17/09/2025;33840.0;1.0;17/09/2025;3.0;Compra;110402;I.B. - Percepcion Bs As;Deudor;127919.6900;0.0000;-20295624.67;No
FA;29639;0012-00168766;17/09/2025;33840.0;1.0;17/09/2025;3.0;Compra;110501;Mercaderias de Reventas;Deudor;5134191.7200;0.0000;5100605291.71;No
FA;29639;0012-00168766;17/09/2025;33840.0;1.0;17/09/2025;3.0;Compra;210101;Proveedores;Acreedor;0.0000;6626239.8200;4587611340.23;No
FA;29639;0012-00168766;17/09/2025;33840.0;1.0;17/09/2025;3.0;Compra;420201;Descuentos Obtenidos;Acreedor;0.0000;17404.2200;2234154888.47;No
FA;29639;0012-00168766;17/09/2025;33840.0;1.0;17/09/2025;3.0;Compra;110420;I.B.Percepciones (CABA);Deudor;307007.2500;0.0000;10910355.36;No
FA;29684;0012-00168692;12/09/2025;33841.0;1.0;12/09/2025;3.0;Compra;110401;IVA Crédito Fiscal;Deudor;611480.5300;0.0000;-983891843.66;No
FA;29684;0012-00168692;12/09/2025;33841.0;1.0;12/09/2025;3.0;Compra;110402;I.B. - Percepcion Bs As;Deudor;72795.3000;0.0000;-20222829.37;No
FA;29684;0012-00168692;12/09/2025;33841.0;1.0;12/09/2025;3.0;Compra;110501;Mercaderias de Reventas;Deudor;2911812.0500;0.0000;5103517103.76;No
FA;29684;0012-00168692;12/09/2025;33841.0;1.0;12/09/2025;3.0;Compra;210101;Proveedores;Acreedor;0.0000;3770796.6000;4591382136.83;No
FA;29684;0012-00168692;12/09/2025;33841.0;1.0;12/09/2025;3.0;Compra;110420;I.B.Percepciones (CABA);Deudor;174708.7200;0.0000;11085064.08;No
FA;29685;0010-00120204;11/09/2025;33842.0;1.0;11/09/2025;3.0;Compra;110401;IVA Crédito Fiscal;Deudor;150577.6400;0.0000;-983741266.02;No
FA;29685;0010-00120204;11/09/2025;33842.0;1.0;11/09/2025;3.0;Compra;110501;Mercaderias de Reventas;Deudor;717036.4000;0.0000;5104234140.16;No
FA;29685;0010-00120204;11/09/2025;33842.0;1.0;11/09/2025;3.0;Compra;210101;Proveedores;Acreedor;0.0000;889125.1300;4592271261.96;No
FA;29685;0010-00120204;11/09/2025;33842.0;1.0;11/09/2025;3.0;Compra;110406;IVA Percepciones;Deudor;21511.0900;0.0000;3586513.12;No
FA;29689;0010-00120147;09/09/2025;33843.0;1.0;09/09/2025;3.0;Compra;110401;IVA Crédito Fiscal;Deudor;4107580.4000;0.0000;-979633685.62;No
FA;29689;0010-00120147;09/09/2025;33843.0;1.0;09/09/2025;3.0;Compra;110501;Mercaderias de Reventas;Deudor;25803858.3400;0.0000;5130037998.50;No
FA;29689;0010-00120147;09/09/2025;33843.0;1.0;09/09/2025;3.0;Compra;210101;Proveedores;Acreedor;0.0000;24254284.2600;4616525546.22;No
FA;29689;0010-00120147;09/09/2025;33843.0;1.0;09/09/2025;3.0;Compra;420201;Descuentos Obtenidos;Acreedor;0.0000;6243951.6800;2240398840.15;No
FA;29689;0010-00120147;09/09/2025;33843.0;1.0;09/09/2025;3.0;Compra;110406;IVA Percepciones;Deudor;586797.2000;0.0000;4173310.32;No
